iter	Passed	Remaining
6488	15730	8511
6489	15732	8508
6490	15734	8505
6491	15736	8503
6492	15738	8500
6493	15739	8497
6494	15741	8494
6495	15743	8492
6496	15745	8489
6497	15746	8486
6498	15749	8484
6499	15751	8481
6500	15753	8478
6501	15755	8476
6502	15757	8473
6503	15759	8471
6504	15761	8468
6505	15763	8465
6506	15765	8463
6507	15766	8460
6508	15768	8457
6509	15770	8454
6510	15773	8452
6511	15775	8449
6512	15777	8446
6513	15779	8444
6514	15781	8441
6515	15782	8438
6516	15784	8435
6517	15786	8433
6518	15788	8430
6519	15790	8427
6520	15792	8425
6521	15794	8422
6522	15796	8419
6523	15798	8417
6524	15799	8414
6525	15801	8411
6526	15803	8408
6527	15805	8406
6528	15829	8415
6529	15831	8412
6530	15833	8410
6531	15835	8407
6532	15837	8404
6533	15839	8402
6534	15841	8399
6535	15842	8396
6536	15844	8393
6537	15846	8391
6538	15848	8388
6539	15850	8385
6540	15852	8383
6541	15854	8380
6542	15856	8377
6543	15860	8376
6544	15862	8373
6545	15865	8371
6546	15867	8368
6547	15868	8365
6548	15869	8362
6549	15871	8359
6550	15872	8356
6551	15875	8354
6552	15877	8351
6553	15879	8349
6554	15881	8346
6555	15883	8343
6556	15885	8341
6557	15887	8338
6558	15899	8341
6559	15901	8338
6560	15903	8335
6561	15904	8332
6562	15907	8330
6563	15908	8327
6564	15911	8325
6565	15913	8322
6566	15914	8319
6567	15916	8316
6568	15917	8313
6569	15919	8311
6570	15921	8308
6571	15923	8305
6572	15925	8303
6573	15927	8300
6574	15929	8297
6575	15931	8295
6576	15933	8292
6577	15935	8290
6578	15938	8287
6579	15939	8284
6580	15941	8282
6581	15943	8279
6582	15946	8277
6583	15948	8274
6584	15950	8271
6585	15952	8269
6586	15953	8266
6587	15955	8263
6588	15957	8260
6589	15959	8258
6590	15961	8255
6591	15962	8252
6592	15964	8249
6593	15966	8247
6594	15968	8244
6595	15970	8242
6596	15973	8239
6597	15975	8236
6598	15977	8234
6599	15979	8231
6600	15981	8229
6601	15983	8226
6602	15985	8223
6603	15987	8221
6604	15990	8219
6605	15992	8216
6606	15994	8214
6607	15996	8211
6608	15998	8208
6609	15999	8205
6610	16001	8203
6611	16003	8200
6612	16005	8197
6613	16008	8195
6614	16009	8192
6615	16011	8189
6616	16013	8187
6617	16015	8184
6618	16049	8198
6619	16050	8194
6620	16052	8192
6621	16053	8189
6622	16055	8186
6623	16057	8183
6624	16059	8181
6625	16061	8178
6626	16063	8175
6627	16065	8173
6628	16067	8170
6629	16069	8168
6630	16071	8165
6631	16072	8162
6632	16074	8159
6633	16076	8157
6634	16078	8154
6635	16080	8151
6636	16082	8149
6637	16084	8146
6638	16086	8144
6639	16089	8141
6640	16091	8138
6641	16093	8136
6642	16095	8133
6643	16096	8130
6644	16098	8127
6645	16100	8125
6646	16102	8122
6647	16104	8119
6648	16106	8117
6649	16108	8114
6650	16110	8112
6651	16112	8109
6652	16114	8106
6653	16116	8104
6654	16118	8101
6655	16119	8098
6656	16120	8095
6657	16121	8092
6658	16123	8089
6659	16125	8087
6660	16127	8084
6661	16130	8081
6662	16130	8078
6663	16132	8076
6664	16134	8073
6665	16135	8070
6666	16136	8067
6667	16139	8064
6668	16141	8062
6669	16143	8059
6670	16145	8057
6671	16147	8054
6672	16149	8051
6673	16151	8049
6674	16153	8046
6675	16154	8043
6676	16156	8040
6677	16159	8038
6678	16161	8035
6679	16161	8032
6680	16164	8030
6681	16165	8027
6682	16167	8024
6683	16169	8022
6684	16183	8025
6685	16185	8022
6686	16187	8019
6687	16189	8017
6688	16191	8014
6689	16192	8011
6690	16194	8008
6691	16196	8006
6692	16199	8003
6693	16201	8001
6694	16203	7998
6695	16204	7995
6696	16206	7993
6697	16207	7989
6698	16209	7987
6699	16211	7984
6700	16213	7982
6701	16214	7979
6702	16216	7976
6703	16218	7973
6704	16220	7971
6705	16222	7968
6706	16225	7966
6707	16226	7963
6708	16228	7960
6709	16229	7957
6710	16230	7954
6711	16232	7951
6712	16234	7949
6713	16236	7946
6714	16238	7943
6715	16240	7941
6716	16241	7938
6717	16243	7935
6718	16245	7932
6719	16247	7930
6720	16249	7927
6721	16251	7924
6722	16253	7922
6723	16254	7919
6724	16256	7916
6725	16259	7914
6726	16261	7911
6727	16263	7909
6728	16265	7906
6729	16267	7904
6730	16269	7901
6731	16272	7899
6732	16274	7896
6733	16276	7894
6734	16278	7891
6735	16280	7888
6736	16282	7886
6737	16284	7883
6738	16285	7880
6739	16287	7878
6740	16290	7875
6741	16291	7872
6742	16294	7870
6743	16296	7867
6744	16298	7865
6745	16300	7862
6746	16302	7859
6747	16304	7857
6748	16306	7854
6749	16308	7852
6750	16310	7849
6751	16312	7846
6752	16314	7844
6753	16316	7841
6754	16318	7839
6755	16320	7836
6756	16322	7833
6757	16324	7831
6758	16325	7828
6759	16327	7825
6760	16329	7823
6761	16331	7820
6762	16333	7817
6763	16336	7815
6764	16338	7812
6765	16340	7810
6766	16342	7807
6767	16343	7804
6768	16345	7801
6769	16346	7799
6770	16348	7796
6771	16350	7793
6772	16352	7790
6773	16354	7788
6774	16355	7785
6775	16357	7782
6776	16359	7780
6777	16360	7777
6778	16362	7774
6779	16365	7772
6780	16367	7769
6781	16369	7767
6782	16370	7764
6783	16372	7761
6784	16374	7758
6785	16375	7755
6786	16377	7753
6787	16377	7749
6788	16379	7747
6789	16381	7744
6790	16383	7741
6791	16384	7738
6792	16387	7736
6793	16388	7733
6794	16389	7730
6795	16390	7727
6796	16393	7725
6797	16394	7722
6798	16395	7719
6799	16397	7716
6800	16398	7713
6801	16399	7710
6802	16401	7707
6803	16403	7705
6804	16405	7702
6805	16407	7700
6806	16410	7697
6807	16411	7694
6808	16413	7691
6809	16415	7689
6810	16417	7686
6811	16419	7684
6812	16420	7681
6813	16422	7678
6814	16424	7676
6815	16426	7673
6816	16428	7670
6817	16429	7667
6818	16431	7665
6819	16433	7662
6820	16435	7660
6821	16437	7657
6822	16439	7654
6823	16441	7652
6824	16443	7649
6825	16444	7646
6826	16445	7643
6827	16447	7640
6828	16449	7638
6829	16451	7635
6830	16453	7633
6831	16455	7630
6832	16457	7627
6833	16459	7625
6834	16461	7622
6835	16463	7620
6836	16465	7617
6837	16467	7614
6838	16469	7612
6839	16471	7609
6840	16473	7607
6841	16474	7604
6842	16476	7601
6843	16478	7598
6844	16480	7596
6845	16482	7593
6846	16484	7590
6847	16486	7588
6848	16488	7585
6849	16490	7583
6850	16492	7580
6851	16494	7578
6852	16495	7575
6853	16497	7572
6854	16498	7569
6855	16500	7566
6856	16502	7564
6857	16505	7562
6858	16506	7558
6859	16508	7556
6860	16509	7553
6861	16510	7550
6862	16512	7547
6863	16514	7545
6864	16517	7542
6865	16519	7540
6866	16520	7537
6867	16522	7534
6868	16524	7531
6869	16525	7529
6870	16528	7526
6871	16530	7524
6872	16531	7521
6873	16534	7519
6874	16536	7516
6875	16538	7513
6876	16540	7511
6877	16542	7508
6878	16544	7506
6879	16546	7503
6880	16548	7501
6881	16550	7498
6882	16552	7495
6883	16554	7493
6884	16556	7490
6885	16557	7487
6886	16559	7485
6887	16561	7482
6888	16562	7479
6889	16563	7476
6890	16564	7473
6891	16566	7470
6892	16568	7468
6893	16570	7465
6894	16572	7462
6895	16574	7460
6896	16576	7457
6897	16578	7455
6898	16580	7452
6899	16582	7450
6900	16584	7447
6901	16586	7445
6902	16588	7442
6903	16589	7439
6904	16590	7436
6905	16593	7434
6906	16595	7431
6907	16597	7428
6908	16599	7426
6909	16601	7423
6910	16602	7420
6911	16603	7417
6912	16605	7415
6913	16606	7412
6914	16609	7409
6915	16611	7407
6916	16613	7404
6917	16615	7402
6918	16617	7399
6919	16619	7397
6920	16621	7394
6921	16623	7391
6922	16625	7389
6923	16627	7386
6924	16629	7384
6925	16631	7381
6926	16633	7379
6927	16635	7376
6928	16637	7374
6929	16640	7371
6930	16642	7369
6931	16644	7366
6932	16645	7363
6933	16647	7360
6934	16648	7358
6935	16651	7355
6936	16653	7353
6937	16654	7350
6938	16656	7347
6939	16658	7345
6940	16660	7342
6941	16662	7339
6942	16664	7337
6943	16665	7334
6944	16667	7331
6945	16670	7329
6946	16676	7328
6947	16706	7338
6948	16707	7335
6949	16708	7332
6950	16709	7329
6951	16711	7326
6952	16712	7324
6953	16714	7321
6954	16716	7318
6955	16719	7316
6956	16720	7313
6957	16721	7310
6958	16723	7307
6959	16725	7305
6960	16727	7302
6961	16729	7300
6962	16731	7297
6963	16733	7295
6964	16735	7292
6965	16737	7289
6966	16739	7287
6967	16741	7284
6968	16743	7282
6969	16745	7279
6970	16747	7277
6971	16750	7274
6972	16751	7272
6973	16753	7269
6974	16755	7266
6975	16757	7263
6976	16759	7261
6977	16761	7258
6978	16762	7256
6979	16764	7253
6980	16766	7250
6981	16768	7248
6982	16770	7245
6983	16771	7242
6984	16773	7240
6985	16775	7237
6986	16777	7234
6987	16779	7232
6988	16780	7229
6989	16782	7226
6990	16784	7224
6991	16786	7221
6992	16787	7218
6993	16789	7216
6994	16791	7213
6995	16793	7211
6996	16795	7208
6997	16798	7206
6998	16800	7203
6999	16802	7201
7000	16804	7198
7001	16806	7196
7002	16813	7195
7003	16815	7192
7004	16817	7190
7005	16819	7187
7006	16821	7185
7007	16823	7182
7008	16825	7180
7009	16827	7177
7010	16829	7174
7011	16831	7172
7012	16833	7169
7013	16834	7166
7014	16835	7163
7015	16837	7161
7016	16838	7158
7017	16840	7155
7018	16842	7153
7019	16844	7150
7020	16846	7148
7021	16848	7145
7022	16851	7143
7023	16853	7140
7024	16867	7143
7025	16868	7140
7026	16869	7137
7027	16871	7134
7028	16873	7132
7029	16874	7129
7030	16876	7126
7031	16878	7123
7032	16880	7121
7033	16882	7118
7034	16884	7116
7035	16887	7113
7036	16889	7111
7037	16890	7108
7038	16892	7106
7039	16893	7103
7040	16895	7100
7041	16897	7097
7042	16899	7095
7043	16901	7092
7044	16902	7089
7045	16904	7087
7046	16906	7084
7047	16908	7082
7048	16910	7079
7049	16912	7076
7050	16914	7074
7051	16916	7071
7052	16918	7069
7053	16919	7066
7054	16922	7063
7055	16923	7061
7056	16925	7058
7057	16927	7055
7058	16929	7053
7059	16930	7050
7060	16933	7048
7061	16935	7045
7062	16937	7042
7063	16939	7040
7064	16940	7037
7065	16942	7034
7066	16944	7032
7067	16948	7030
7068	16950	7028
7069	16952	7025
7070	16953	7022
7071	16955	7020
7072	16956	7017
7073	16958	7014
7074	16960	7011
7075	16962	7009
7076	16964	7006
7077	16966	7004
7078	16968	7001
7079	16970	6999
7080	16972	6996
7081	16974	6994
7082	16976	6991
7083	16977	6988
7084	16979	6985
7085	16981	6983
7086	16983	6980
7087	16985	6978
7088	16987	6975
7089	16989	6973
7090	16991	6970
7091	16993	6968
7092	16995	6965
7093	16997	6963
7094	16999	6960
7095	17001	6957
7096	17003	6955
7097	17005	6952
7098	17007	6949
7099	17008	6947
7100	17010	6944
7101	17012	6941
7102	17013	6939
7103	17015	6936
7104	17017	6933
7105	17019	6931
7106	17021	6928
7107	17023	6926
7108	17025	6923
7109	17027	6920
7110	17028	6918
7111	17030	6915
7112	17032	6912
7113	17034	6910
7114	17035	6907
7115	17037	6904
7116	17039	6902
7117	17041	6899
7118	17043	6897
7119	17045	6894
7120	17047	6892
7121	17048	6889
7122	17050	6886
7123	17052	6884
7124	17054	6881
7125	17056	6879
7126	17058	6876
7127	17059	6873
7128	17061	6871
7129	17063	6868
7130	17065	6865
7131	17067	6863
7132	17069	6860
7133	17071	6858
7134	17073	6855
7135	17075	6853
7136	17077	6850
7137	17079	6847
7138	17081	6845
7139	17082	6842
7140	17085	6840
7141	17086	6837
7142	17088	6834
7143	17090	6832
7144	17092	6829
7145	17094	6827
7146	17095	6824
7147	17096	6821
7148	17098	6818
7149	17100	6816
7150	17103	6813
7151	17105	6811
7152	17107	6808
7153	17109	6806
7154	17111	6803
7155	17112	6801
7156	17114	6798
7157	17116	6796
7158	17118	6793
7159	17120	6790
7160	17122	6788
7161	17124	6785
7162	17126	6783
7163	17128	6780
7164	17130	6778
7165	17132	6775
7166	17134	6773
7167	17136	6770
7168	17139	6768
7169	17140	6765
7170	17143	6763
7171	17145	6760
7172	17146	6757
7173	17148	6755
7174	17150	6752
7175	17151	6749
7176	17152	6746
7177	17153	6744
7178	17156	6741
7179	17158	6739
7180	17160	6736
7181	17163	6734
7182	17163	6731
7183	17165	6728
7184	17168	6726
7185	17169	6723
7186	17170	6720
7187	17173	6718
7188	17174	6715
7189	17176	6712
7190	17178	6710
7191	17179	6707
7192	17180	6704
7193	17182	6702
7194	17185	6699
7195	17186	6697
7196	17188	6694
7197	17190	6691
7198	17192	6689
7199	17194	6686
7200	17196	6684
7201	17199	6681
7202	17201	6679
7203	17203	6676
7204	17205	6674
7205	17207	6671
7206	17209	6669
7207	17211	6666
7208	17213	6664
7209	17215	6661
7210	17217	6659
7211	17219	6656
7212	17221	6654
7213	17222	6651
7214	17224	6648
7215	17227	6646
7216	17229	6643
7217	17231	6641
7218	17232	6638
7219	17234	6635
7220	17236	6633
7221	17238	6630
7222	17240	6628
7223	17242	6625
7224	17251	6625
7225	17253	6623
7226	17255	6620
7227	17257	6618
7228	17259	6615
7229	17261	6613
7230	17263	6610
7231	17265	6608
7232	17267	6605
7233	17269	6603
7234	17271	6600
7235	17273	6598
7236	17275	6595
7237	17276	6592
7238	17278	6590
7239	17280	6587
7240	17281	6584
7241	17283	6582
7242	17284	6579
7243	17286	6576
7244	17288	6574
7245	17289	6571
7246	17291	6568
7247	17293	6566
7248	17295	6563
7249	17296	6560
7250	17298	6558
7251	17300	6555
7252	17302	6553
7253	17304	6550
7254	17306	6548
7255	17309	6545
7256	17310	6542
7257	17311	6539
7258	17312	6537
7259	17314	6534
7260	17317	6532
7261	17319	6530
7262	17321	6527
7263	17322	6524
7264	17325	6522
7265	17326	6519
7266	17328	6517
7267	17331	6514
7268	17332	6512
7269	17334	6509
7270	17336	6507
7271	17339	6504
7272	17340	6501
7273	17342	6499
7274	17343	6496
7275	17345	6493
7276	17347	6491
7277	17350	6489
7278	17352	6486
7279	17354	6484
7280	17356	6481
7281	17358	6478
7282	17359	6476
7283	17361	6473
7284	17363	6470
7285	17364	6468
7286	17366	6465
7287	17368	6463
7288	17370	6460
7289	17373	6458
7290	17374	6455
7291	17376	6453
7292	17378	6450
7293	17380	6447
7294	17382	6445
7295	17384	6442
7296	17386	6440
7297	17388	6438
7298	17391	6435
7299	17393	6433
7300	17395	6430
7301	17397	6428
7302	17398	6425
7303	17400	6422
7304	17403	6420
7305	17405	6417
7306	17407	6415
7307	17409	6413
7308	17410	6410
7309	17412	6407
7310	17414	6405
7311	17416	6402
7312	17418	6400
7313	17420	6397
7314	17422	6394
7315	17424	6392
7316	17426	6390
7317	17428	6387
7318	17429	6384
7319	17432	6382
7320	17434	6379
7321	17436	6377
7322	17438	6374
7323	17440	6372
7324	17442	6369
7325	17444	6367
7326	17446	6364
7327	17448	6362
7328	17450	6359
7329	17452	6357
7330	17455	6354
7331	17457	6352
7332	17458	6349
7333	17461	6347
7334	17463	6344
7335	17465	6342
7336	17466	6339
7337	17468	6337
7338	17470	6334
7339	17472	6331
7340	17474	6329
7341	17475	6326
7342	17477	6324
7343	17479	6321
7344	17481	6318
7345	17482	6316
7346	17483	6313
7347	17485	6310
7348	17487	6308
7349	17489	6305
7350	17491	6303
7351	17493	6300
7352	17496	6298
7353	17498	6295
7354	17500	6293
7355	17502	6290
7356	17504	6288
7357	17506	6285
7358	17508	6283
7359	17510	6280
7360	17512	6278
7361	17514	6275
7362	17516	6273
7363	17518	6270
7364	17520	6268
7365	17522	6265
7366	17523	6263
7367	17525	6260
7368	17527	6258
7369	17529	6255
7370	17532	6253
7371	17534	6250
7372	17535	6247
7373	17542	6247
7374	17544	6244
7375	17546	6242
7376	17548	6239
7377	17550	6237
7378	17552	6234
7379	17554	6232
7380	17586	6240
7381	17588	6237
7382	17590	6235
7383	17591	6232
7384	17593	6229
7385	17594	6226
7386	17596	6224
7387	17597	6221
7388	17599	6219
7389	17601	6216
7390	17602	6213
7391	17604	6211
7392	17607	6208
7393	17609	6206
7394	17610	6203
7395	17612	6200
7396	17614	6198
7397	17616	6195
7398	17618	6193
7399	17620	6190
7400	17622	6188
7401	17624	6186
7402	17626	6183
7403	17627	6180
7404	17630	6178
7405	17632	6175
7406	17634	6173
7407	17635	6170
7408	17637	6168
7409	17639	6165
7410	17641	6163
7411	17643	6160
7412	17645	6158
7413	17647	6155
7414	17649	6152
7415	17651	6150
7416	17653	6147
7417	17655	6145
7418	17656	6142
7419	17658	6140
7420	17660	6137
7421	17662	6134
7422	17663	6132
7423	17666	6129
7424	17667	6127
7425	17669	6124
7426	17671	6121
7427	17671	6119
7428	17673	6116
7429	17675	6113
7430	17678	6111
7431	17679	6109
7432	17681	6106
7433	17683	6103
7434	17684	6100
7435	17685	6098
7436	17686	6095
7437	17688	6092
7438	17690	6090
7439	17691	6087
7440	17694	6085
7441	17696	6082
7442	17697	6080
7443	17699	6077
7444	17702	6075
7445	17704	6072
7446	17705	6069
7447	17707	6067
7448	17709	6064
7449	17720	6065
7450	17721	6062
7451	17723	6060
7452	17725	6057
7453	17727	6055
7454	17728	6052
7455	17730	6049
7456	17731	6046
7457	17733	6044
7458	17734	6041
7459	17737	6039
7460	17739	6036
7461	17741	6034
7462	17743	6031
7463	17744	6029
7464	17746	6026
7465	17748	6023
7466	17750	6021
7467	17752	6018
7468	17754	6016
7469	17756	6013
7470	17758	6011
7471	17760	6008
7472	17761	6006
7473	17763	6003
7474	17766	6001
7475	17768	5998
7476	17770	5996
7477	17771	5993
7478	17773	5991
7479	17774	5988
7480	17776	5985
7481	17778	5983
7482	17780	5980
7483	17783	5978
7484	17784	5975
7485	17786	5973
7486	17788	5970
7487	17790	5968
7488	17792	5965
7489	17795	5963
7490	17796	5960
7491	17798	5958
7492	17800	5955
7493	17802	5953
7494	17804	5950
7495	17806	5948
7496	17808	5945
7497	17810	5943
7498	17812	5940
7499	17813	5937
7500	17815	5935
7501	17817	5932
7502	17820	5930
7503	17821	5927
7504	17821	5924
7505	17823	5922
7506	17826	5919
7507	17828	5917
7508	17830	5914
7509	17832	5912
7510	17833	5909
7511	17835	5907
7512	17837	5904
7513	17839	5902
7514	17841	5899
7515	17843	5897
7516	17845	5894
7517	17847	5892
7518	17849	5889
7519	17850	5886
7520	17852	5884
7521	17854	5881
7522	17855	5879
7523	17856	5876
7524	17858	5873
7525	17860	5871
7526	17862	5868
7527	17863	5866
7528	17866	5863
7529	17867	5861
7530	17869	5858
7531	17872	5856
7532	17874	5853
7533	17874	5850
7534	17876	5848
7535	17878	5845
7536	17880	5843
7537	17882	5840
7538	17884	5838
7539	17886	5835
7540	17888	5833
7541	17890	5830
7542	17892	5828
7543	17893	5825
7544	17896	5823
7545	17898	5820
7546	17899	5817
7547	17901	5815
7548	17903	5812
7549	17905	5810
7550	17907	5807
7551	17909	5805
7552	17910	5802
7553	17912	5800
7554	17914	5797
7555	17915	5794
7556	17918	5792
7557	17920	5789
7558	17921	5787
7559	17923	5784
7560	17925	5782
7561	17927	5779
7562	17928	5777
7563	17930	5774
7564	17932	5772
7565	17933	5769
7566	17934	5766
7567	17936	5764
7568	17938	5761
7569	17940	5759
7570	17943	5756
7571	17944	5753
7572	17945	5751
7573	17947	5748
7574	17949	5746
7575	17951	5743
7576	17953	5741
7577	17955	5738
7578	17957	5736
7579	17959	5733
7580	17960	5731
7581	17962	5728
7582	17964	5725
7583	17966	5723
7584	17968	5721
7585	17971	5718
7586	17972	5715
7587	17974	5713
7588	17976	5711
7589	17978	5708
7590	17980	5706
7591	17982	5703
7592	17984	5701
7593	17985	5698
7594	17987	5695
7595	17989	5693
7596	17991	5690
7597	17994	5688
7598	17995	5685
7599	17997	5683
7600	17999	5680
7601	18001	5678
7602	18003	5675
7603	18004	5673
7604	18005	5670
7605	18007	5667
7606	18009	5665
7607	18010	5662
7608	18013	5660
7609	18014	5657
7610	18016	5655
7611	18018	5652
7612	18020	5650
7613	18021	5647
7614	18023	5645
7615	18025	5642
7616	18027	5640
7617	18030	5637
7618	18032	5635
7619	18034	5632
7620	18035	5630
7621	18036	5627
7622	18038	5624
7623	18040	5622
7624	18041	5619
7625	18043	5616
7626	18045	5614
7627	18047	5612
7628	18049	5609
7629	18051	5607
7630	18052	5604
7631	18054	5601
7632	18056	5599
7633	18057	5596
7634	18058	5593
7635	18060	5591
7636	18062	5588
7637	18064	5586
7638	18066	5583
7639	18067	5581
7640	18068	5578
7641	18071	5575
7642	18072	5573
7643	18073	5570
7644	18075	5568
7645	18077	5565
7646	18080	5563
7647	18081	5560
7648	18083	5558
7649	18085	5555
7650	18088	5553
7651	18089	5550
7652	18092	5548
7653	18094	5546
7654	18095	5543
7655	18097	5540
7656	18099	5538
7657	18101	5535
7658	18104	5533
7659	18106	5531
7660	18108	5528
7661	18110	5526
7662	18112	5523
7663	18114	5521
7664	18116	5518
7665	18118	5516
7666	18119	5513
7667	18121	5511
7668	18123	5508
7669	18125	5506
7670	18128	5503
7671	18130	5501
7672	18131	5498
7673	18143	5499
7674	18145	5496
7675	18147	5494
7676	18149	5491
7677	18150	5489
7678	18152	5486
7679	18154	5484
7680	18155	5481
7681	18156	5478
7682	18157	5475
7683	18159	5473
7684	18160	5470
7685	18161	5467
7686	18163	5465
7687	18165	5462
7688	18167	5460
7689	18170	5458
7690	18171	5455
7691	18173	5452
7692	18174	5450
7693	18176	5447
7694	18178	5445
7695	18179	5442
7696	18181	5440
7697	18183	5437
7698	18185	5435
7699	18186	5432
7700	18187	5429
7701	18189	5427
7702	18191	5424
7703	18193	5422
7704	18195	5419
7705	18197	5417
7706	18199	5414
7707	18201	5412
7708	18203	5409
7709	18205	5407
7710	18207	5404
7711	18209	5402
7712	18211	5399
7713	18213	5397
7714	18215	5394
7715	18217	5392
7716	18219	5390
7717	18221	5387
7718	18223	5385
7719	18225	5382
7720	18228	5380
7721	18230	5378
7722	18232	5375
7723	18234	5373
7724	18236	5370
7725	18238	5368
7726	18239	5365
7727	18241	5363
7728	18243	5360
7729	18245	5357
7730	18247	5355
7731	18249	5353
7732	18251	5350
7733	18253	5348
7734	18254	5345
7735	18256	5342
7736	18258	5340
7737	18260	5337
7738	18262	5335
7739	18264	5333
7740	18266	5330
7741	18268	5328
7742	18269	5325
7743	18271	5322
7744	18273	5320
7745	18275	5318
7746	18278	5315
7747	18280	5313
7748	18281	5310
7749	18283	5308
7750	18285	5305
7751	18288	5303
7752	18289	5300
7753	18290	5298
7754	18293	5295
7755	18295	5293
7756	18296	5290
7757	18298	5287
7758	18300	5285
7759	18302	5283
7760	18304	5280
7761	18306	5278
7762	18308	5275
7763	18310	5273
7764	18312	5270
7765	18313	5268
7766	18314	5265
7767	18316	5263
7768	18319	5260
7769	18320	5258
7770	18322	5255
7771	18324	5253
7772	18326	5250
7773	18328	5248
7774	18330	5245
7775	18332	5243
7776	18334	5240
7777	18336	5238
7778	18338	5235
7779	18339	5233
7780	18341	5230
7781	18343	5228
7782	18345	5225
7783	18347	5223
7784	18348	5220
7785	18350	5218
7786	18353	5215
7787	18354	5213
7788	18357	5210
7789	18359	5208
7790	18360	5205
7791	18362	5203
7792	18363	5200
7793	18365	5198
7794	18367	5195
7795	18368	5192
7796	18369	5190
7797	18370	5187
7798	18372	5185
7799	18373	5182
7800	18375	5179
7801	18377	5177
7802	18379	5174
7803	18381	5172
7804	18383	5169
7805	18385	5167
7806	18387	5165
7807	18389	5162
7808	18390	5159
7809	18392	5157
7810	18393	5154
7811	18395	5152
7812	18398	5149
7813	18399	5147
7814	18401	5144
7815	18403	5142
7816	18405	5140
7817	18406	5137
7818	18408	5134
7819	18410	5132
7820	18412	5129
7821	18413	5127
7822	18415	5124
7823	18417	5122
7824	18419	5119
7825	18421	5117
7826	18422	5114
7827	18424	5112
7828	18426	5109
7829	18428	5107
7830	18429	5104
7831	18430	5101
7832	18433	5099
7833	18434	5096
7834	18435	5094
7835	18437	5091
7836	18439	5089
7837	18441	5086
7838	18443	5084
7839	18445	5081
7840	18447	5079
7841	18448	5076
7842	18451	5074
7843	18453	5071
7844	18454	5069
7845	18456	5066
7846	18458	5064
7847	18460	5061
7848	18462	5059
7849	18463	5056
7850	18465	5054
7851	18467	5051
7852	18469	5049
7853	18471	5047
7854	18473	5044
7855	18475	5042
7856	18477	5039
7857	18478	5037
7858	18481	5034
7859	18483	5032
7860	18484	5029
7861	18486	5027
7862	18488	5024
7863	18490	5022
7864	18492	5019
7865	18494	5017
7866	18496	5015
7867	18498	5012
7868	18500	5010
7869	18503	5007
7870	18505	5005
7871	18506	5002
7872	18507	4999
7873	18508	4997
7874	18510	4994
7875	18512	4992
7876	18514	4989
7877	18515	4987
7878	18517	4984
7879	18518	4982
7880	18520	4979
7881	18521	4977
7882	18523	4974
7883	18524	4971
7884	18526	4969
7885	18528	4966
7886	18529	4964
7887	18530	4961
7888	18532	4959
7889	18534	4956
7890	18536	4954
7891	18537	4951
7892	18540	4949
7893	18541	4946
7894	18543	4944
7895	18545	4941
7896	18546	4939
7897	18548	4936
7898	18549	4933
7899	18551	4931
7900	18552	4928
7901	18555	4926
7902	18557	4924
7903	18559	4921
7904	18560	4919
7905	18562	4916
7906	18564	4914
7907	18566	4911
7908	18568	4909
7909	18570	4906
7910	18572	4904
7911	18599	4908
7912	18601	4906
7913	18603	4903
7914	18605	4901
7915	18607	4898
7916	18609	4896
7917	18611	4893
7918	18613	4891
7919	18615	4888
7920	18616	4886
7921	18618	4883
7922	18620	4881
7923	18622	4878
7924	18624	4876
7925	18626	4873
7926	18628	4871
7927	18630	4869
7928	18632	4866
7929	18634	4864
7930	18636	4861
7931	18637	4859
7932	18639	4856
7933	18640	4853
7934	18641	4851
7935	18643	4848
7936	18645	4846
7937	18647	4843
7938	18649	4841
7939	18651	4839
7940	18653	4836
7941	18654	4834
7942	18656	4831
7943	18658	4828
7944	18659	4826
7945	18660	4823
7946	18662	4821
7947	18664	4818
7948	18666	4816
7949	18668	4813
7950	18670	4811
7951	18672	4808
7952	18673	4806
7953	18675	4803
7954	18677	4801
7955	18679	4799
7956	18681	4796
7957	18684	4794
7958	18686	4791
7959	18688	4789
7960	18690	4787
7961	18691	4784
7962	18693	4781
7963	18695	4779
7964	18697	4777
7965	18698	4774
7966	18700	4771
7967	18701	4769
7968	18703	4766
7969	18705	4764
7970	18707	4761
7971	18709	4759
7972	18722	4759
7973	18724	4757
7974	18725	4754
7975	18727	4752
7976	18728	4749
7977	18730	4747
7978	18732	4744
7979	18734	4742
7980	18736	4739
7981	18738	4737
7982	18740	4734
7983	18766	4738
7984	18768	4736
7985	18769	4733
7986	18770	4730
7987	18772	4728
7988	18773	4725
7989	18775	4723
7990	18776	4720
7991	18777	4717
7992	18778	4715
7993	18780	4712
7994	18782	4710
7995	18784	4707
7996	18785	4705
7997	18787	4702
7998	18789	4700
7999	18792	4698
8000	18794	4695
8001	18795	4692
8002	18797	4690
8003	18798	4687
8004	18800	4685
8005	18802	4683
8006	18804	4680
8007	18806	4678
8008	18808	4675
8009	18809	4673
8010	18811	4670
8011	18812	4667
8012	18814	4665
8013	18817	4663
8014	18818	4660
8015	18819	4657
8016	18821	4655
8017	18850	4659
8018	18852	4657
8019	18854	4654
8020	18856	4652
8021	18857	4649
8022	18858	4647
8023	18861	4644
8024	18861	4642
8025	18863	4639
8026	18866	4637
8027	18868	4634
8028	18869	4632
8029	18872	4629
8030	18873	4627
8031	18874	4624
8032	18876	4622
8033	18878	4619
8034	18880	4617
8035	18881	4614
8036	18883	4612
8037	18884	4609
8038	18886	4607
8039	18888	4604
8040	18889	4602
8041	18891	4599
